0,1,2,3
1,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Ok, I will put the toy red bug next to the toy train.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""There's a chair over by me if you want to take a seat to read them."", 'intent': 'Inform_location'}"
1,bedroom_cabinet_0,"{'user': 'Alien', 'text': 'Alright!', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""Alright nice! Let me see if there's anywhere else around here I could show you..."", 'intent': 'Inform_next_step'}"
1,wash_glass_1,"{'user': 'Alien', 'text': 'Okay, sounds good', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Thank you for helping me, see you soon', 'intent': 'Extend_goodbyes'}"
1,read_book_1,"{'user': 'Human', 'text': 'Have a look at one of them', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Go for it', 'intent': 'Casual_response'}"
1,bedroom_cabinet_0,"{'user': 'Human', 'text': 'Zara, you should come over to the bedroom to get started', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'It is in the office room next to this one', 'intent': 'Inform_location'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'Can you put the salmon in the microwave now?', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'It looks like the microwave is done heating.', 'intent': 'Inform_observation'}"
1,read_book_3,"{'user': 'Alien', 'text': 'I see the other one, will bring it down now.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Should I try the other one now? ', 'intent': 'Ask_next_step'}"
1,wash_glass_2,"{'user': 'Human', 'text': 'Do you know what to do next?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'You mean the same table that I picked it up from?', 'intent': 'Ask_about_location'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'Alright!', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""Where are you going? That's the kitchen counter."", 'intent': 'Ask_sure_about_location'}"
1,using_stove_3,"{'user': 'Alien', 'text': 'Am I in the right location now?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': 'Take the pot off the stove and then place it on the table', 'intent': 'Inform_next_step'}"
1,watch_tv_1,"{'user': 'Alien', 'text': ""No, I'm fine. I did what you asked and found a seat."", 'intent': 'Explain_confused'}","{'user': 'Alien', 'text': ""That wasn't as complicated as I thought would be! Thanks for the patience."", 'intent': 'Casual_observation'}"
1,wash_glass_3,"{'user': 'Alien', 'text': ""Okay, I'll turn on the water now"", 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': ""That's fine we don't need the glass right now. You can just leave it there."", 'intent': 'Inform_action'}"
1,read_book_2,"{'user': 'Human', 'text': ""Go to the desk first and I'll tell you what to do next."", 'intent': 'Inform_action'}","{'user': 'Human', 'text': ""That's nice to hear. Now let's keep these books next to the TV."", 'intent': 'Inform_action'}"
1,using_stove_2,"{'user': 'Human', 'text': 'I think that is good. Turn it off.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Coming.', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_1,"{'user': 'Human', 'text': 'Yep exactly like that!', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Is it this screen?', 'intent': 'Ask_about_location'}"
1,using_microwave_2,"{'user': 'Human', 'text': 'Yes it is not on.', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Easy enough, will close the microwave door now. ', 'intent': 'Inform_understanding'}"
1,using_stove_2,"{'user': 'Alien', 'text': ""I'll take this to the table real quick"", 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': 'Nice job cooking. Lets have some dinner. ', 'intent': 'Extend_goodbyes'}"
1,read_book_2,"{'user': 'Human', 'text': 'Do you remember what to do next?', 'intent': 'Ask_know_next_step'}","{'user': 'Human', 'text': 'Do you remember where the TV was?', 'intent': 'Ask_know_location'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'Do you know what to do next? ', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Oh, that makes sense. ', 'intent': 'Inform_understanding'}"
1,wash_glass_0,"{'user': 'Alien', 'text': ""I don't know how to wash the glass"", 'intent': 'Explain_confused'}","{'user': 'Human', 'text': ""Let's go to the table so we can have a drink"", 'intent': 'Inform_next_step'}"
1,using_oven_3,"{'user': 'Human', 'text': ""Maybe we could bake some bread if you'd like?"", 'intent': 'Inform_action'}","{'user': 'Human', 'text': ""Be careful now, we don't want to drop the bread and then have to start over!"", 'intent': 'Inform_other'}"
1,using_stove_0,"{'user': 'Human', 'text': 'We need to have some sort of pot to cook with on the stove. So can you kindly get the pot from the table?', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Oh ok. Understood what you are getting at, turned it off.', 'intent': 'Inform_understanding'}"
1,using_stove_1,"{'user': 'Human', 'text': 'Good job! Now we just wait and observe', 'intent': 'Casual_observation'}","{'user': 'Alien', 'text': 'In the kitchen?', 'intent': 'Inform_confused'}"
1,using_oven_3,"{'user': 'Alien', 'text': 'No problem.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'To start baking the bread, place the bread inside the oven.', 'intent': 'Inform_action'}"
1,using_computer_0,"{'user': 'Human', 'text': ""I want to check some information on my computer. Let's go do that."", 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'That is the chair. You can sit on it while using the computer.', 'intent': 'Inform_object'}"
1,watch_tv_2,"{'user': 'Alien', 'text': 'Alright, thank you. ', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': 'Yes, I am. ', 'intent': 'Yes-no_positive'}"
1,using_stove_3,"{'user': 'Human', 'text': ""There's a pot on the table, we can use that"", 'intent': 'Inform_location'}","{'user': 'Human', 'text': 'Now go ahead and place the pot on the stove', 'intent': 'Inform_next_step'}"
1,read_book_2,"{'user': 'Human', 'text': 'You should sit on the chair', 'intent': 'Inform_action'}","{'user': 'Human', 'text': ""Sure, let's head to the kitchen. You can always come back to your books later"", 'intent': 'Inform_next_step'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'Oh that makes sense! I almost forgot, thanks for helping Michael!', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'That would be great thank you Michael', 'intent': 'Yes-no_positive'}"
1,watch_tv_3,"{'user': 'Human', 'text': 'Do you know about your next step', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Sure, I will walk to tv', 'intent': 'Casual_response'}"
1,wash_glass_2,"{'user': 'Alien', 'text': 'Yes! I am excited to learn a new human skill.', 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': 'The glass looks dirty, we need to wash it before having a drink.', 'intent': 'Inform_action'}"
1,bedroom_cabinet_0,"{'user': 'Alien', 'text': 'Where do you want me to put this toy?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'You have to first open the cupboard doors.', 'intent': 'Inform_action'}"
1,using_stove_2,"{'user': 'Human', 'text': 'How are you feeling?', 'intent': 'Ask_okay'}","{'user': 'Alien', 'text': 'Yea, it is right here on this shelf', 'intent': 'Yes-no_positive'}"
1,using_microwave_3,"{'user': 'Alien', 'text': '""I will place the salmon in the microwave.""', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': '""Finally! I will first open the microwave.""', 'intent': 'Inform_understanding'}"
1,using_oven_2,"{'user': 'Alien', 'text': 'Is this a plate?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'Today, we are going to learn to microwave salmon.', 'intent': 'Inform_other'}"
1,wash_glass_2,"{'user': 'Alien', 'text': 'What do you want me to do with the glass?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'Nothing in particular. Which one is your favorite?', 'intent': 'Casual_response'}"
1,using_stove_1,"{'user': 'Human', 'text': 'Take the cooking pot off the stove', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Thanks ', 'intent': 'Casual_response'}"
1,using_computer_1,"{'user': 'Alien', 'text': 'Im confused what is the mouse?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'Its okay Zara I will tell you.You turn it off the same way you turn it on.', 'intent': 'Inform_next_step'}"
1,wash_glass_2,"{'user': 'Alien', 'text': 'Oh ok then.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Now take the glass back to the table', 'intent': 'Inform_location'}"
1,watch_tv_3,"{'user': 'Alien', 'text': 'what should I do?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': ""let's watch the TV"", 'intent': 'Inform_next_step'}"
1,using_oven_1,"{'user': 'Human', 'text': 'Lets go to the kitchen', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Okay I see it', 'intent': 'Inform_understanding'}"
1,using_computer_0,"{'user': 'Human', 'text': 'Of course! Goodbye, I will see you soon. ', 'intent': 'Extend_goodbyes'}","{'user': 'Human', 'text': 'Yes, go ahead and do that.', 'intent': 'Ask_take_next_step'}"
1,using_computer_0,"{'user': 'Human', 'text': 'Ok now take a seat in the chair.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'I will click on it now.', 'intent': 'Inform_understanding'}"
1,using_computer_1,"{'user': 'Alien', 'text': 'Wow there is now things on the computer', 'intent': 'Inform_observation'}","{'user': 'Human', 'text': '', 'intent': 'Inform_action'}"
1,read_book_3,"{'user': 'Alien', 'text': 'Ok i will do that', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Ok i will do that', 'intent': 'Inform_understanding'}"
1,using_stove_2,"{'user': 'Human', 'text': 'Can you bring the pot of pasta to the stove so we can cook it?', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Should I put the pot on the dining table so we can eat after?', 'intent': 'Ask_about_action'}"
1,bedroom_cabinet_1,"{'user': 'Human', 'text': ""Good job Zara, I'll see you next time"", 'intent': 'Extend_goodbyes'}","{'user': 'Alien', 'text': ""Where's the salmon then?"", 'intent': 'Ask_about_location'}"
1,read_book_1,"{'user': 'Alien', 'text': 'Do I put both of them together?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'What now?', 'intent': 'Ask_next_step'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'What do you mean?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'Your learning how humans live', 'intent': 'Casual_observation'}"
1,using_oven_1,"{'user': 'Human', 'text': 'You can close it by pushing the oven door shut.', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'You can put it on any plate, but the top one is the easiest.', 'intent': 'Inform_location'}"
1,watch_tv_0,"{'user': 'Alien', 'text': ""Yes! I'll press the same button"", 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Okay!', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_1,"{'user': 'Human', 'text': ""Let's move these toys from the bookshelf to the cupboard."", 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Okay, like this?', 'intent': 'Ask_about_action'}"
1,watch_tv_3,"{'user': 'Human', 'text': 'Glad you liked it', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': ""Ooh I've seen you humans eat that. I'd like to try it too"", 'intent': 'Inform_observation'}"
1,using_oven_2,"{'user': 'Human', 'text': ""Actually, that's a pan and not a plate. The pan is more for cooking"", 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'Salutations, Michael.', 'intent': 'Extend_greetings'}"
1,wash_glass_0,"{'user': 'Human', 'text': 'The tap is the handle on the sink, turn it on', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'What do I do with the glass?', 'intent': 'Inform_confused'}"
1,watch_tv_2,"{'user': 'Human', 'text': 'There is a tv in the living room, we can watch the soccer match on it', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'what should I do?', 'intent': 'Ask_next_step'}"
1,using_stove_2,"{'user': 'Alien', 'text': 'Ok.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Go to the table.', 'intent': 'Inform_action'}"
1,using_computer_1,"{'user': 'Alien', 'text': 'Like this?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'Do you remember this?', 'intent': 'Ask_know_next_step'}"
1,wash_glass_0,"{'user': 'Human', 'text': 'Yes, by the door.', 'intent': 'Inform_location'}","{'user': 'Alien', 'text': 'Ok, I am not so sure about that.', 'intent': 'Display_confusion'}"
1,read_book_1,"{'user': 'Alien', 'text': 'Why am I sitting here?', 'intent': 'Explain_confused'}","{'user': 'Alien', 'text': 'Okay', 'intent': 'Inform_understanding'}"
1,using_stove_2,"{'user': 'Alien', 'text': 'There is not a lot of space on the table', 'intent': 'Inform_observation'}","{'user': 'Human', 'text': 'Nice job cooking. Lets have some dinner. ', 'intent': 'Extend_goodbyes'}"
1,read_book_3,"{'user': 'Human', 'text': ""That's right, go ahead and pick anything you like!"", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': ""Oh yeah I read the entire book just by looking at it. It's a skill my people have."", 'intent': 'Yes-no_positive'}"
1,using_computer_2,"{'user': 'Alien', 'text': 'Ok lets go', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'First take the salmon', 'intent': 'Inform_next_step'}"
1,read_book_0,"{'user': 'Alien', 'text': 'Ok, I will go to the chair in front of the table, to sit and try.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Can I set them down next to the TV?', 'intent': 'Ask_about_location'}"
1,using_oven_3,"{'user': 'Alien', 'text': 'the door I open.', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'good job, Alien.', 'intent': 'Casual_response'}"
1,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'How should I start?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Great', 'intent': 'Casual_response'}"
1,watch_tv_0,"{'user': 'Alien', 'text': 'Like this?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'Where is the table?', 'intent': 'Ask_guidence'}"
1,using_oven_1,"{'user': 'Human', 'text': 'It is a white squared object next to the table', 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'Okay will do', 'intent': 'Inform_understanding'}"
1,using_stove_1,"{'user': 'Human', 'text': ""Those are good questions. We have to give it some time to cook so we can eat it later. Most importantly, we need to be alert to make sure our food doesn't get overcooked. "", 'intent': 'Casual_response'}","{'user': 'Alien', 'text': 'Ah, okay', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'What do we do now?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'You can close the microwave by shutting the door that you just opened.', 'intent': 'Inform_object'}"
1,watch_tv_3,"{'user': 'Alien', 'text': 'How do I watch TV?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'You can sit down now.', 'intent': 'Inform_next_step'}"
1,using_computer_3,"{'user': 'Alien', 'text': 'Where should I sit?', 'intent': 'Ask_about_location'}","{'user': 'Alien', 'text': 'Like this?', 'intent': 'Ask_about_action'}"
1,using_computer_0,"{'user': 'Human', 'text': ""Now that is it for learning today, why don't you put the mouse down on the desk."", 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Yes let us go now.', 'intent': 'Inform_get_started'}"
1,using_computer_2,"{'user': 'Human', 'text': 'Do you know what you need to do to turn the computer off?', 'intent': 'Ask_know_next_step'}","{'user': 'Human', 'text': 'Today you are going to learn how to cook salmon using the microwave.', 'intent': 'Inform_action'}"
1,wash_glass_3,"{'user': 'Alien', 'text': ""It's good. I learned to wash the glass today."", 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'Pick them up one at a time', 'intent': 'Inform_next_step'}"
1,using_oven_1,"{'user': 'Human', 'text': 'Just to avoid letting the heat out from the oven', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'The plates are at the other end of the counter', 'intent': 'Inform_location'}"
1,using_computer_1,"{'user': 'Human', 'text': 'Go ahead and put the mouse back on the desk', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'I have the pot now', 'intent': 'Inform_observation'}"
1,wash_glass_2,"{'user': 'Alien', 'text': 'The glass seems pretty clean now. What should I do next?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Sure thing! I can do that. ', 'intent': 'Casual_response'}"
1,using_computer_1,"{'user': 'Human', 'text': 'Great job! Now get in that chair.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': '', 'intent': 'Inform_action'}"
1,using_microwave_2,"{'user': 'Alien', 'text': ""I'm leaving this bell of peppers on top of the microwave then"", 'intent': 'Casual_observation'}","{'user': 'Human', 'text': 'Now that you opened the door, do you know what to do next with the Salmon?', 'intent': 'Ask_know_next_step'}"
1,using_stove_2,"{'user': 'Alien', 'text': ""I'm not sure"", 'intent': 'Inform_confused'}","{'user': 'Alien', 'text': 'Where should I put the cooking pot?', 'intent': 'Ask_guidence'}"
1,watch_tv_0,"{'user': 'Human', 'text': 'Now you are going to press that button again', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Go to the table to get the glasses to wash them.', 'intent': 'Inform_action'}"
1,wash_glass_2,"{'user': 'Human', 'text': 'No this is a plate. The glass is right next to it.', 'intent': 'Inform_incorrect_object'}","{'user': 'Human', 'text': 'Put the glass in the sink', 'intent': 'Inform_action'}"
1,using_computer_3,"{'user': 'Human', 'text': 'Okay', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': 'Very good', 'intent': 'Casual_response'}"
1,using_oven_0,"{'user': 'Alien', 'text': 'Is the bread baked yet?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'Yeah', 'intent': 'Yes-no_positive'}"
1,using_oven_2,"{'user': 'Human', 'text': 'Exactly, you are doing a great job! You are becoming a pro at this!', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'We need to have some sort of pot to cook with on the stove. So can you kindly get the pot from the table?', 'intent': 'Inform_next_step'}"
1,bedroom_cabinet_1,"{'user': 'Human', 'text': ""Yes, let's go do that"", 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': ""Good job Zara, I'll see you next time"", 'intent': 'Extend_goodbyes'}"
1,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'Okay, I put it on the top shelf.', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'Do you know what else you have to do?', 'intent': 'Ask_know_next_step'}"
1,using_stove_3,"{'user': 'Human', 'text': 'Take the pot off the stove and then place it on the table', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Okay, we can have something to drink.', 'intent': 'Casual_response'}"
1,read_book_3,"{'user': 'Alien', 'text': ""Oh yeah I read the entire book just by looking at it. It's a skill my people have."", 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': ""Great, let's head outside now!"", 'intent': 'Inform_location'}"
1,bedroom_cabinet_0,"{'user': 'Human', 'text': 'Ok now open the cupboard.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Now we have to finish up the tidying of the bookshelf.', 'intent': 'Inform_action'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'What do I do now?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Okay, it should be done now. Go ahead and take it out.', 'intent': 'Inform_next_step'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Okay now follow me ', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Okay lets go to the bedroom', 'intent': 'Inform_action'}"
1,watch_tv_3,"{'user': 'Alien', 'text': 'What do I do with the TV now?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Yes its very relaxing while watching tv.', 'intent': 'Yes-no_positive'}"
1,watch_tv_3,"{'user': 'Alien', 'text': 'Okay, I will press the button.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Okay, we can go to that room together.', 'intent': 'Inform_understanding'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'Sure. Now put the glass into the sink', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Now, since the glass is clean. Do you know what should do next?', 'intent': 'Ask_know_next_step'}"
1,wash_glass_0,"{'user': 'Alien', 'text': 'Is this what I am supposed to be doing?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'What do I do now?', 'intent': 'Ask_next_step'}"
1,using_stove_3,"{'user': 'Alien', 'text': 'What am I holding in my hand?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'Yeah, exactly!', 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Do we take the toy to the same cupboard as before?', 'intent': 'Ask_about_location'}","{'user': 'Alien', 'text': 'Alright.', 'intent': 'Inform_understanding'}"
1,using_stove_3,"{'user': 'Alien', 'text': 'Okay this is the stove right?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'Turn the knob in front of you and it will heat up the stove', 'intent': 'Inform_action'}"
1,read_book_1,"{'user': 'Human', 'text': 'Great, follow me', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': 'I am coming', 'intent': 'Inform_condition'}"
1,using_microwave_0,"{'user': 'Human', 'text': ""That's ok, you haven't hit the start button yet so do that and it'll start"", 'intent': 'Inform_action'}","{'user': 'Human', 'text': ""Go to the dinner table, we'll prepare the salmon"", 'intent': 'Inform_next_step'}"
1,using_computer_1,"{'user': 'Human', 'text': 'Treat it like a virtual hand. You have to pick it up and move it around based on where you want to be on the screen. ', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'That is completely okay! You should still be proud of yourself, you made a lot of progress today.', 'intent': 'Casual_response'}"
1,read_book_1,"{'user': 'Human', 'text': ""Is everything ok? You haven't opened the other book yet"", 'intent': 'Ask_okay'}","{'user': 'Human', 'text': ""Let's go back to the counter and we can talk about your next lesson"", 'intent': 'Inform_location'}"
1,using_computer_0,"{'user': 'Alien', 'text': 'Ok I see it.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': ""I can't reach the power box while sitting, should I get up?"", 'intent': 'Ask_guidence'}"
1,watch_tv_3,"{'user': 'Alien', 'text': 'What do you want to cook?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'Yes, I will press the ""ON"" button.', 'intent': 'Inform_understanding'}"
1,read_book_2,"{'user': 'Human', 'text': 'Great work, that was basically a summary of both the books.', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'Sure, do you want to get something to eat from the kitchen?', 'intent': 'Ask_okay'}"
1,using_microwave_0,"{'user': 'Alien', 'text': 'OK, it looks like it is done?', 'intent': 'Inform_observation'}","{'user': 'Alien', 'text': 'Thank you for your instructions! ', 'intent': 'Casual_response'}"
1,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Just close the doors so nobody walks into it.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Is this the toaster?', 'intent': 'Ask_about_object'}"
1,using_oven_0,"{'user': 'Alien', 'text': 'My mouth is watering. ', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': 'Which one is the glass then?', 'intent': 'Ask_about_object'}"
1,wash_glass_3,"{'user': 'Alien', 'text': 'Where is my glass?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': 'Good job finding the sink', 'intent': 'Casual_observation'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'Remember to close the microwave door once you have finished using it!', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': ""Let's wash our hands before we eat some salmon."", 'intent': 'Inform_next_step'}"
1,watch_tv_2,"{'user': 'Human', 'text': ""Okay, let's go to back to the kitchen now"", 'intent': 'Casual_response'}","{'user': 'Human', 'text': '""No, the TV is not in the kitchen.""', 'intent': 'Inform_incorrect_location'}"
1,watch_tv_1,"{'user': 'Human', 'text': 'After turning on the tv, we usually go to a seat to watch the tv.', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Now that you are done watching the tv, it must be turned off to save power.', 'intent': 'Inform_next_step'}"
1,using_oven_0,"{'user': 'Human', 'text': 'Do you remember where the plates are?', 'intent': 'Ask_know_next_step'}","{'user': 'Human', 'text': 'Go to that table', 'intent': 'Inform_action'}"
1,using_oven_1,"{'user': 'Alien', 'text': 'I put the bread on the plate', 'intent': 'Casual_observation'}","{'user': 'Alien', 'text': 'Got it.', 'intent': 'Inform_understanding'}"
1,watch_tv_3,"{'user': 'Human', 'text': 'Yeah. The tv should turn on', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'How do I turn the TV off?', 'intent': 'Ask_about_action'}"
1,wash_glass_3,"{'user': 'Alien', 'text': 'Sure, I will grab the class out off the sink.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'I think I understand and know how to wash the glasses now Michael. ', 'intent': 'Inform_understanding'}"
1,watch_tv_1,"{'user': 'Human', 'text': 'Are you lost? ', 'intent': 'Ask_okay'}","{'user': 'Human', 'text': 'Do you know the task?', 'intent': 'Ask_know_action'}"
1,wash_glass_1,"{'user': 'Human', 'text': 'You should walk over to the table.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Now what?', 'intent': 'Ask_next_step'}"
1,using_stove_1,"{'user': 'Human', 'text': ""Yes that's correct"", 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': ""OK, I'll follow you"", 'intent': 'Inform_understanding'}"
1,using_oven_0,"{'user': 'Human', 'text': ""That's right!"", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Thank you, I will do that now.', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'How do I start the Microwave?', 'intent': 'Ask_about_object'}","{'user': 'Alien', 'text': 'Oh okay! Thanks', 'intent': 'Casual_response'}"
1,using_computer_0,"{'user': 'Human', 'text': 'Yes that one.', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Where is the internet?', 'intent': 'Ask_about_location'}"
1,using_oven_1,"{'user': 'Alien', 'text': 'What should I do now?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Yes, that is the toaster.', 'intent': 'Inform_object'}"
1,using_oven_2,"{'user': 'Alien', 'text': 'Oh, ok.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Oh, ok.', 'intent': 'Inform_understanding'}"
1,using_oven_0,"{'user': 'Alien', 'text': 'Sure', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Okay, thank you!', 'intent': 'Casual_response'}"
1,watch_tv_0,"{'user': 'Human', 'text': 'Perfect! That button is how you turn the TV on and off', 'intent': 'Inform_object'}","{'user': 'Human', 'text': 'The wooden platform over by the door.', 'intent': 'Inform_location'}"
1,wash_glass_2,"{'user': 'Human', 'text': 'The sink is right next to me.', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'Yeah thats right!', 'intent': 'Casual_response'}"
1,using_oven_0,"{'user': 'Human', 'text': 'Yes, please do that.', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Yes I will close the oven door.', 'intent': 'Yes-no_positive'}"
1,watch_tv_3,"{'user': 'Alien', 'text': 'Yes', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': 'No.', 'intent': 'Inform_condition'}"
1,using_oven_3,"{'user': 'Human', 'text': ""Yea that's it."", 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': ""It's ready, can you take it out now?"", 'intent': 'Ask_take_next_step'}"
1,using_microwave_2,"{'user': 'Alien', 'text': 'Thanks for the help, I will open it up. ', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Yes right in the same place from before.', 'intent': 'Yes-no_positive'}"
1,wash_glass_0,"{'user': 'Human', 'text': 'Come back to the sink', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'What should I do next?', 'intent': 'Ask_next_step'}"
1,watch_tv_2,"{'user': 'Human', 'text': 'Thanks!', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': ""Ok, let's!"", 'intent': 'Casual_response'}"
1,using_oven_1,"{'user': 'Human', 'text': 'You have to close the oven', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Okay going', 'intent': 'Inform_understanding'}"
