label,category,utterance2,utterance1
1,using_oven_1,"{'user': 'Human', 'text': 'Now close the door', 'intent': 'Inform_action'}","{'user': 'Human', 'text': ""Yes that's all we have to do and also make sure to keep an eye on the bread so that it doesn't get burnt"", 'intent': 'Inform_action'}"
1,using_oven_1,"{'user': 'Human', 'text': ""It's been a little bit, now we can take the bread out"", 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'That makes sense', 'intent': 'Inform_understanding'}"
1,using_oven_1,"{'user': 'Human', 'text': 'Now we can carefully grab the bread', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': ""Yes that's it and then we take out the bread"", 'intent': 'Inform_action'}"
1,using_oven_1,"{'user': 'Human', 'text': 'Great job! Now close the door.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': ""I'll make sure not to burn myself"", 'intent': 'Inform_understanding'}"
1,using_oven_1,"{'user': 'Human', 'text': 'Now bring it over to a plate', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay', 'intent': 'Yes-no_positive'}"
1,using_oven_1,"{'user': 'Human', 'text': 'Now you can put it down on one of those clean plates', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'The plates are at the other end of the counter', 'intent': 'Inform_location'}"
1,using_oven_1,"{'user': 'Human', 'text': 'Now we wait for the bread to cool for a bit and then we can eat it', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Sounds good', 'intent': 'Yes-no_positive'}"
1,using_stove_1,"{'user': 'Human', 'text': 'To start off can you grab a pot?', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': ""Yes I am hungry too! Let's do it!"", 'intent': 'Yes-no_positive'}"
1,using_stove_1,"{'user': 'Alien', 'text': 'I see the pot', 'intent': 'Inform_observation'}","{'user': 'Alien', 'text': 'Okay, I see it.', 'intent': 'Inform_understanding'}"
1,using_stove_1,"{'user': 'Human', 'text': 'Good job, can you bring it back to the stove?', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Yes, start with that', 'intent': 'Yes-no_positive'}"
1,using_stove_1,"{'user': 'Human', 'text': 'Now you can place it on the stove', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': ""Well, we are only using the stove to provide heat and cook our food. But we need something to keep our food in and that's why we're using this pot"", 'intent': 'Casual_response'}"
1,using_stove_1,"{'user': 'Human', 'text': 'What do you think we should we do now?', 'intent': 'Ask_know_next_step'}","{'user': 'Human', 'text': 'Those are the stove coils, that is where the heat is produced', 'intent': 'Inform_object'}"
1,using_stove_1,"{'user': 'Human', 'text': 'Good job! Now we just wait and observe', 'intent': 'Casual_observation'}","{'user': 'Human', 'text': 'Turn that dial to turn on the stove', 'intent': 'Inform_action'}"
1,using_stove_1,"{'user': 'Human', 'text': 'The food is done cooking now', 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'Sounds good, that is useful information. Please let me know when our food is cooked', 'intent': 'Inform_understanding'}"
1,using_stove_1,"{'user': 'Human', 'text': 'Great, now we can bring the food to where we eat', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Turn off the dial', 'intent': 'Inform_understanding'}"
1,using_stove_1,"{'user': 'Human', 'text': 'Do you remember where we eat?', 'intent': 'Ask_need_info'}","{'user': 'Alien', 'text': ""Okay, I'll start by grabbing the pot"", 'intent': 'Inform_understanding'}"
1,using_stove_1,"{'user': 'Alien', 'text': 'So I just put it down here?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'Ah, okay', 'intent': 'Inform_understanding'}"
1,using_stove_1,"{'user': 'Human', 'text': 'Okay, are you ready to eat now?', 'intent': 'Casual_question'}","{'user': 'Human', 'text': 'Yes, that is where we eat, so it makes sense to have the food there.', 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_1,"{'user': 'Human', 'text': ""Let's move these toys from the bookshelf to the cupboard."", 'intent': 'Inform_action'}","{'user': 'Alien', 'text': ""I remember where that is, let's go"", 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_1,"{'user': 'Human', 'text': 'Alright, now walk with me to the other room', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Sure', 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_1,"{'user': 'Human', 'text': 'Alright we are here. Can you open the cupboard doors so that we can put the toy in there. ', 'intent': 'Inform_action'}","{'user': 'Human', 'text': ""That's where the cupboard is."", 'intent': 'Casual_response'}"
1,bedroom_cabinet_1,"{'user': 'Alien', 'text': 'What do we do now?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Will do', 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_1,"{'user': 'Alien', 'text': 'So are we done now?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': ""Yes that's perfect"", 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_1,"{'user': 'Alien', 'text': ""Didn't we already bring the toy to the cupboard?"", 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'Come with me back to our room', 'intent': 'Inform_location'}"
1,bedroom_cabinet_1,"{'user': 'Human', 'text': 'Now pick up this toy like last time', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'You are right but this other toy is not where its supposed to be either. So we have to put in the cupboard as well.', 'intent': 'Casual_response'}"
1,bedroom_cabinet_1,"{'user': 'Human', 'text': ""I'll walk with you to the other room"", 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'That is correct. You are catching on things fast.', 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_1,"{'user': 'Human', 'text': 'Place the toy in the cupboard like last time.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Sounds good!', 'intent': 'Casual_response'}"
1,bedroom_cabinet_1,"{'user': 'Human', 'text': 'Great job, we are done cleaning the room. One last thing though, can you close the cupboard door?', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Yep exactly like that!', 'intent': 'Yes-no_positive'}"
1,using_computer_3,"{'user': 'Human', 'text': 'Do you know where you are going, Zara?', 'intent': 'Ask_know_location'}","{'user': 'Human', 'text': 'A computer is a machine that has cool applications and allows us to store and retrieve data.', 'intent': 'Inform_object'}"
1,using_computer_3,"{'user': 'Human', 'text': 'Can you find the computer?', 'intent': 'Ask_know_location'}","{'user': 'Alien', 'text': 'Oh, okay.', 'intent': 'Inform_understanding'}"
1,using_computer_3,"{'user': 'Human', 'text': 'Now that we are here, can you turn the computer on?', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Very good', 'intent': 'Yes-no_positive'}"
1,using_computer_3,"{'user': 'Human', 'text': ""Nicely done! Why don't you go ahead and take a seat so we can start."", 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'I understand now. Let me turn on the computer.', 'intent': 'Inform_understanding'}"
1,using_computer_3,"{'user': 'Alien', 'text': 'Okay thank you for helping. ', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'Oh I see, move the chair back a little so that there is space for you to sit down', 'intent': 'Inform_next_step'}"
1,using_computer_3,"{'user': 'Human', 'text': 'Do you see the black object on the white mat?', 'intent': 'Ask_know_object'}","{'user': 'Human', 'text': ""No problem. Now let's start using the computer. "", 'intent': 'Inform_next_step'}"
1,using_computer_3,"{'user': 'Human', 'text': 'Check out how you can use that mouse to control what is on the computer', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'That is a mouse, you use it to control the computer.', 'intent': 'Inform_object'}"
1,using_computer_3,"{'user': 'Human', 'text': 'Now that we are done using the computer, we can put the mouse back so that it is there for next time.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Wow, that sounds very useful', 'intent': 'Inform_understanding'}"
1,using_computer_3,"{'user': 'Human', 'text': 'So far so good. There is one last thing we need to do, do you know what it is?', 'intent': 'Ask_know_action'}","{'user': 'Human', 'text': 'Not particularly, there is fine. However, people usually leave it on the white mousepad.', 'intent': 'Inform_location'}"
1,using_computer_3,"{'user': 'Alien', 'text': 'I turned it off similar to what we did at the beginning. Does this look good to you?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'Sure thing!', 'intent': 'Inform_understanding'}"
1,read_book_2,"{'user': 'Human', 'text': 'Why are you grabbing the phone?', 'intent': 'Ask_sure_about_object'}","{'user': 'Alien', 'text': ""Interesting, I'll have to check them out"", 'intent': 'Casual_response'}"
1,read_book_2,"{'user': 'Alien', 'text': 'Oh, where are the books?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': 'Oh you are right, but I want you to grab a book to read and not your phone. ', 'intent': 'Inform_object'}"
1,read_book_2,"{'user': 'Human', 'text': 'Bridgerton is that black book next to the picture on that shelf', 'intent': 'Inform_location'}","{'user': 'Human', 'text': ""Put down the phone and I'll show you where they are"", 'intent': 'Inform_next_step'}"
1,read_book_2,"{'user': 'Human', 'text': ""To Kill a Mockingbird is the other book we'll be reading"", 'intent': 'Inform_object'}","{'user': 'Human', 'text': 'Grab it so you can read it later', 'intent': 'Inform_next_step'}"
1,read_book_2,"{'user': 'Alien', 'text': 'Okay I have the books, what next?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Okay I will get that book too', 'intent': 'Inform_understanding'}"
1,read_book_2,"{'user': 'Human', 'text': ""Sit down in that chair and I'll tell you about them and see which of them you want to read"", 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': ""Go to the desk first and I'll tell you what to do next."", 'intent': 'Inform_action'}"
1,read_book_2,"{'user': 'Alien', 'text': 'What is this book about?', 'intent': 'Ask_about_object'}","{'user': 'Alien', 'text': 'Okay, tell me about these books', 'intent': 'Ask_about_object'}"
1,read_book_2,"{'user': 'Human', 'text': 'This book is To Kill a Mockingbird, it is a more serious story about racial injustice and societal prejudice', 'intent': 'Inform_object'}","{'user': 'Human', 'text': 'I agree', 'intent': 'Casual_response'}"
1,read_book_2,"{'user': 'Human', 'text': 'Great work, that was basically a summary of both the books.', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': 'They both sound interesting', 'intent': 'Inform_understanding'}"
1,read_book_2,"{'user': 'Human', 'text': 'Can you put the book down next to the TV', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': ""Yes, that's right"", 'intent': 'Yes-no_positive'}"
1,read_book_2,"{'user': 'Human', 'text': 'Now put the other one next to it', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Yes I can do that', 'intent': 'Yes-no_positive'}"
1,read_book_2,"{'user': 'Alien', 'text': 'You did a good job talking about the books. I am hungry now, can we eat something?', 'intent': 'Inform_observation'}","{'user': 'Human', 'text': ""Yes, if you'd like to"", 'intent': 'Yes-no_positive'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'There are glasses on the table', 'intent': 'Inform_location'}","{'user': 'Alien', 'text': 'What do I drink it in?', 'intent': 'Ask_next_step'}"
1,wash_glass_3,"{'user': 'Alien', 'text': 'Ok I will wash it', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Oh, you can wash them in the sink', 'intent': 'Inform_action'}"
1,wash_glass_3,"{'user': 'Alien', 'text': 'Is this the sink?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'The sink is over here', 'intent': 'Inform_location'}"
1,wash_glass_3,"{'user': 'Alien', 'text': 'Oh ok I will go there', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'No, it is on my other side', 'intent': 'Inform_incorrect_location'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'Put the glass in the sink', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Go ahead and get started!', 'intent': 'Ask_take_next_step'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'Now turn on the faucet', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Ok i will do that', 'intent': 'Inform_understanding'}"
1,wash_glass_3,"{'user': 'Alien', 'text': 'Ok now what?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Ok i will do that', 'intent': 'Inform_understanding'}"
1,wash_glass_3,"{'user': 'Alien', 'text': 'Ok now what?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Okay, now turn off the tap', 'intent': 'Inform_action'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'Okay, now go put it on the table and grab the juice', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Okay, the glass is now clean, you can take it out of the sink', 'intent': 'Inform_action'}"
1,wash_glass_3,"{'user': 'Alien', 'text': 'Where did you say the juice was again?', 'intent': 'Ask_about_location'}","{'user': 'Alien', 'text': 'Ok i will do that', 'intent': 'Inform_understanding'}"
1,wash_glass_3,"{'user': 'Alien', 'text': 'Is this the fridge?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': ""Over here, it's in the fridge"", 'intent': 'Inform_location'}"
1,wash_glass_3,"{'user': 'Alien', 'text': 'Oh haha I did it twice', 'intent': 'Casual_observation'}","{'user': 'Human', 'text': ""Nope, it's on my other side"", 'intent': 'Inform_incorrect_location'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'Ok I see it', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Ok I will come look for it', 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Human', 'text': 'Perfect, now warm up the salmon!', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Great, now you can warm it up in the microwave!', 'intent': 'Inform_next_step'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'What am I doing with this microwave?', 'intent': 'Explain_confused'}","{'user': 'Alien', 'text': 'Ok i will do that', 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'Ok I am placing the salmon inside', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'You need to put the salmon inside the microwave and then turn it on', 'intent': 'Inform_action'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'I am closing the microwave', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Excellent, now close the door and turn it on!', 'intent': 'Inform_next_step'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'How long should I microwave this for?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'Great job! Now turn on the microwave', 'intent': 'Ask_take_next_step'}"
1,using_microwave_1,"{'user': 'Human', 'text': ""Hey, that smells like it's done. You can turn off the microwave now!"", 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'But keep an eye on it, it might finish sooner than we expect!', 'intent': 'Inform_action'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'Wow that does not smell great', 'intent': 'Inform_observation'}","{'user': 'Alien', 'text': 'Yeah I smell it too. I am turning off the microwave', 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'Ok i will do that', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'So go ahead and take it out of the microwave!', 'intent': 'Inform_next_step'}"
1,using_microwave_1,"{'user': 'Human', 'text': 'So what do you need to do next?', 'intent': 'Ask_know_next_step'}","{'user': 'Human', 'text': ""Great, now be careful with it, it'll be very hot."", 'intent': 'Inform_other'}"
1,using_microwave_1,"{'user': 'Human', 'text': ""Head over to the table and I'll come help you in a minute"", 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Exactly!', 'intent': 'Casual_response'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'Ok I will put this on the table first', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""Yes actually, I could use a little help over here at the sink when you're done"", 'intent': 'Casual_response'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'Ok what help do you need?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': ""Great, make sure it's too close to the edge, we don't want it to fall off!"", 'intent': 'Ask_sure_about_location'}"
1,read_book_3,"{'user': 'Alien', 'text': 'Ok whoops I am going there now', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""No, silly! It's over here on my left"", 'intent': 'Yes-no_negative'}"
1,read_book_3,"{'user': 'Alien', 'text': 'What do you think of this one?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': ""That's right, go ahead and pick anything you like!"", 'intent': 'Inform_next_step'}"
1,read_book_3,"{'user': 'Human', 'text': 'The other book on that shelf is also really great!', 'intent': 'Inform_location'}","{'user': 'Human', 'text': ""That's a great choice! I loved reading that book the first time!"", 'intent': 'Inform_object'}"
1,read_book_3,"{'user': 'Human', 'text': ""You can go to the desk and take a look at them if you'd like"", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Ok I will take that too', 'intent': 'Inform_understanding'}"
1,read_book_3,"{'user': 'Human', 'text': 'Sit down, and get comfortable!', 'intent': 'Ask_take_next_step'}","{'user': 'Alien', 'text': 'Ok i will do that', 'intent': 'Inform_understanding'}"
1,read_book_3,"{'user': 'Alien', 'text': 'I really liked the main character in this book', 'intent': 'Inform_observation'}","{'user': 'Alien', 'text': 'Ok i will do that', 'intent': 'Inform_understanding'}"
1,read_book_3,"{'user': 'Human', 'text': 'Well, how about the other one?', 'intent': 'Inform_object'}","{'user': 'Human', 'text': 'You can do WHAT?!', 'intent': 'Casual_response'}"
1,read_book_3,"{'user': 'Human', 'text': 'If you want to leave the books in here, we can come back to them later!', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Yeah I agree! That story was a lot more fun to read!', 'intent': 'Yes-no_positive'}"
1,read_book_3,"{'user': 'Alien', 'text': 'Wow that book was heavier than I thought', 'intent': 'Inform_observation'}","{'user': 'Alien', 'text': 'Ok i will do that', 'intent': 'Inform_understanding'}"
1,read_book_3,"{'user': 'Alien', 'text': ""Wow my arm phasing through the monitor didn't hurt at all"", 'intent': 'Inform_condition'}","{'user': 'Human', 'text': ""Yeah, it's almost 600 pages long!"", 'intent': 'Yes-no_positive'}"
1,read_book_3,"{'user': 'Human', 'text': ""Great, let's head outside now!"", 'intent': 'Inform_location'}","{'user': 'Human', 'text': 'Yeah, that still really freaks me out', 'intent': 'Casual_response'}"
1,using_oven_3,"{'user': 'Human', 'text': 'Open up the oven first!', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Yeah that sounds good!', 'intent': 'Yes-no_positive'}"
1,using_oven_3,"{'user': 'Human', 'text': 'Okay now grab the bread that we want to bake!', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Be careful, it is very hot', 'intent': 'Inform_other'}"
1,using_oven_3,"{'user': 'Alien', 'text': 'Oh ok I see it', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""No, it's over here on my right side"", 'intent': 'Yes-no_negative'}"
1,using_oven_3,"{'user': 'Alien', 'text': 'Ok I got the bread', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Okay, pick it up and go over to the oven!', 'intent': 'Inform_action'}"
1,using_oven_3,"{'user': 'Human', 'text': 'Now then, put the bread in the oven, carefully', 'intent': 'Inform_action'}","{'user': 'Human', 'text': ""Be careful now, we don't want to drop the bread and then have to start over!"", 'intent': 'Inform_other'}"
1,using_oven_3,"{'user': 'Alien', 'text': 'I am placing the bread in the oven', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Ok i will do that', 'intent': 'Inform_understanding'}"
1,using_oven_3,"{'user': 'Alien', 'text': 'How long should I bake this for?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'Now go ahead and close the oven', 'intent': 'Inform_next_step'}"
1,using_oven_3,"{'user': 'Alien', 'text': 'Ok it has been 20 minutes I am going to take this out now', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'We want to bake it for around 20-30 minutes', 'intent': 'Inform_other'}"
1,using_oven_3,"{'user': 'Human', 'text': 'Now remove the bread from the oven', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Ok I am opening the oven now', 'intent': 'Inform_understanding'}"
1,using_oven_3,"{'user': 'Human', 'text': 'Make sure you close the oven behind you', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Ok i will do that', 'intent': 'Inform_understanding'}"
1,using_oven_3,"{'user': 'Human', 'text': 'go grab a plate to eat on', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Ok I am closing the oven now', 'intent': 'Inform_understanding'}"
1,using_oven_3,"{'user': 'Alien', 'text': 'Should I put the bread on this plate?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'Ok i will do that', 'intent': 'Inform_understanding'}"
1,using_oven_3,"{'user': 'Alien', 'text': 'Wow these plates are really clean!', 'intent': 'Casual_observation'}","{'user': 'Human', 'text': 'Take a plate off the stack when you want to move around', 'intent': 'Inform_next_step'}"
1,using_computer_1,"{'user': 'Human', 'text': ""Great, then let's go to the other room"", 'intent': 'Inform_location'}","{'user': 'Alien', 'text': 'Yeah that sounds fun!', 'intent': 'Yes-no_positive'}"
1,using_computer_1,"{'user': 'Human', 'text': 'Okay go ahead and turn on the computer', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Oh cool looks very interesting', 'intent': 'Inform_understanding'}"
1,using_computer_1,"{'user': 'Human', 'text': 'You need to turn on the computer to use it', 'intent': 'Inform_other'}","{'user': 'Alien', 'text': 'What do you mean turn on the computer?', 'intent': 'Explain_confused'}"
1,using_computer_1,"{'user': 'Human', 'text': 'Now go sit on the chair, it will make it easier for you', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'There you go, now it is turned on', 'intent': 'Inform_other'}"
1,using_computer_1,"{'user': 'Human', 'text': ""Be careful though, the chair can roll away from you if you don't hold it!"", 'intent': 'Inform_other'}","{'user': 'Alien', 'text': 'Ok i will do that', 'intent': 'Inform_understanding'}"
1,using_computer_1,"{'user': 'Human', 'text': 'This thing here is called the mouse, we use it to control the computer', 'intent': 'Inform_other'}","{'user': 'Alien', 'text': 'Ok now what?', 'intent': 'Ask_next_step'}"
1,using_computer_1,"{'user': 'Alien', 'text': ""Wow this is so cool I'm having fun!"", 'intent': 'Inform_condition'}","{'user': 'Human', 'text': ""Yep, that's the one"", 'intent': 'Yes-no_positive'}"
1,using_computer_1,"{'user': 'Human', 'text': ""Okay let's wrap this up for now"", 'intent': 'Inform_other'}","{'user': 'Human', 'text': ""Yeah, it's a lot of fun, and you can do so many things on a computer!"", 'intent': 'Casual_response'}"
1,using_computer_1,"{'user': 'Alien', 'text': 'Should we go back to the main room?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Ok I am putting the mouse down', 'intent': 'Inform_understanding'}"
1,using_computer_1,"{'user': 'Alien', 'text': 'Ok I am turning off the computer', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Press that same button from before again', 'intent': 'Inform_action'}"
1,using_stove_3,"{'user': 'Human', 'text': ""There's a pot on the table, we can use that"", 'intent': 'Inform_location'}","{'user': 'Human', 'text': ""Let's cook something!"", 'intent': 'Inform_action'}"
1,using_stove_3,"{'user': 'Alien', 'text': 'I have the pot now', 'intent': 'Inform_observation'}","{'user': 'Alien', 'text': 'Ok I will go get that', 'intent': 'Inform_understanding'}"
1,using_stove_3,"{'user': 'Alien', 'text': 'Ok I am at the stove', 'intent': 'Inform_observation'}","{'user': 'Human', 'text': 'Great, now bring it over to the stove', 'intent': 'Inform_next_step'}"
1,using_stove_3,"{'user': 'Alien', 'text': 'Ok I am going to the stove now then', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Nope, the stove is over here on my left', 'intent': 'Yes-no_negative'}"
1,using_stove_3,"{'user': 'Human', 'text': 'Now go ahead and place the pot on the stove', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': ""Yes, that's perfect!"", 'intent': 'Yes-no_positive'}"
1,using_stove_3,"{'user': 'Alien', 'text': 'Should I turn on the stove now?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'Ok i will do that', 'intent': 'Inform_understanding'}"
1,using_stove_3,"{'user': 'Human', 'text': ""Okay that smells like it's done"", 'intent': 'Casual_observation'}","{'user': 'Human', 'text': 'Use the circular dials to turn it on', 'intent': 'Inform_action'}"
1,using_stove_3,"{'user': 'Alien', 'text': 'Ok what am I doing with this pot?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Ok I am turning off the stove', 'intent': 'Inform_understanding'}"
1,using_stove_3,"{'user': 'Alien', 'text': 'Ok i will do that', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Take the pot off the stove and then place it on the table', 'intent': 'Inform_next_step'}"
1,using_stove_3,"{'user': 'Human', 'text': 'Okay now put it down on the table carefully', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Be careful it will be very hot', 'intent': 'Inform_other'}"
1,using_stove_3,"{'user': 'Human', 'text': 'Yeah that looks good', 'intent': 'Inform_other'}","{'user': 'Alien', 'text': 'Ok i will do that', 'intent': 'Inform_understanding'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'Can you get the glass from the table', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Sure', 'intent': 'Yes-no_positive'}"
1,wash_glass_3,"{'user': 'Alien', 'text': 'What should I do next?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Yes', 'intent': 'Yes-no_positive'}"
1,wash_glass_3,"{'user': 'Alien', 'text': ""What's next?"", 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Got it', 'intent': 'Yes-no_positive'}"
1,wash_glass_3,"{'user': 'Alien', 'text': 'So where is the sink?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': 'This is the refrigerator', 'intent': 'Inform_object'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'Then please put the glass in the sink.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Yes', 'intent': 'Yes-no_positive'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'Now turn on the tap', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Great', 'intent': 'Casual_response'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'Now turn off the tap', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Got it', 'intent': 'Inform_understanding'}"
1,wash_glass_3,"{'user': 'Alien', 'text': 'Now, what should I do next?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Yes', 'intent': 'Yes-no_positive'}"
1,wash_glass_3,"{'user': 'Alien', 'text': ""What's next?"", 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Got it', 'intent': 'Inform_understanding'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'Put the glass on the table', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Yes', 'intent': 'Yes-no_positive'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'Leave the glass on the table and come back to the sink', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Great', 'intent': 'Casual_response'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'How is it going', 'intent': 'Casual_question'}","{'user': 'Alien', 'text': 'Sure', 'intent': 'Inform_understanding'}"
1,read_book_1,"{'user': 'Human', 'text': 'You see the two books on the shelf', 'intent': 'Casual_question'}","{'user': 'Human', 'text': 'Great, follow me', 'intent': 'Casual_response'}"
1,read_book_1,"{'user': 'Human', 'text': 'Now pick up the second book', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay, I picked up the first one', 'intent': 'Inform_condition'}"
1,read_book_1,"{'user': 'Alien', 'text': ""What's next?"", 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Now I have two books', 'intent': 'Inform_condition'}"
1,read_book_1,"{'user': 'Alien', 'text': ""What's next?"", 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Great', 'intent': 'Casual_response'}"
1,read_book_1,"{'user': 'Human', 'text': 'Have a look at one of them', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Yes', 'intent': 'Yes-no_positive'}"
1,read_book_1,"{'user': 'Human', 'text': 'Are you alright?', 'intent': 'Ask_okay'}","{'user': 'Alien', 'text': 'Okay', 'intent': 'Inform_understanding'}"
